datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2018/03/08 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,0,0.1,0.1,-20.9105,-57.7699,
2018/03/10 15:33:44,GOES-16,Brasil,MATO GROSSO,CACERES,Pantanal,0,17.2,0,-16.1200,-58.4400,
2018/03/10 15:33:44,GOES-16,Brasil,MATO GROSSO,CACERES,Pantanal,0,17.2,0,-16.1200,-58.4200,
2018/03/10 17:06:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,0,17.1,0,-16.1258,-58.4308,
2018/03/23 18:00:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,0,2.3,0.5,-16.4320,-58.1435,
2018/05/22 20:18:44,GOES-16,Brasil,MATO GROSSO,CACERES,Pantanal,6,0,0.9,-16.1000,-58.3000,
2018/05/22 20:18:44,GOES-16,Brasil,MATO GROSSO,CACERES,Pantanal,6,0,1,-16.1000,-58.3200,
2018/05/22 20:03:43,GOES-16,Brasil,MATO GROSSO,CACERES,Pantanal,6,0,0.8,-16.1200,-58.3000,
2018/05/22 20:03:45,GOES-16,Brasil,MATO GROSSO,CACERES,Pantanal,6,0,0.9,-16.1000,-58.3000,
2018/05/22 19:48:44,GOES-16,Brasil,MATO GROSSO,CACERES,Pantanal,6,0,0.8,-16.1200,-58.3000,
2018/05/22 19:48:44,GOES-16,Brasil,MATO GROSSO,CACERES,Pantanal,6,0,1,-16.1000,-58.3200,
2018/05/22 19:33:44,GOES-16,Brasil,MATO GROSSO,CACERES,Pantanal,6,0,0.8,-16.1200,-58.3000,
2018/05/22 19:33:44,GOES-16,Brasil,MATO GROSSO,CACERES,Pantanal,6,0,0.9,-16.1000,-58.3000,
2018/05/24 14:20:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,1,-17.8360,-55.4000,26
2018/05/24 19:52:37,NOAA-19,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,0.8,-17.8640,-55.4179,
2018/05/24 19:52:37,NOAA-19,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,0.8,-17.8530,-55.4128,
2018/05/24 19:52:37,NOAA-19,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,0.9,-17.8518,-55.4053,
2018/05/25 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,0.4,-18.7295,-56.0008,0.1
2018/05/26 05:30:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,9,0,0.5,-16.0350,-58.3040,4.8
2018/05/28 17:24:00,NPP-375,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Pantanal,9,0,1,-16.1686,-59.0940,4.9
2018/05/28 17:24:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0,1,-19.6722,-57.8188,5.1
2018/05/28 17:24:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0,1,-19.6739,-57.8071,3.6
2018/05/28 17:24:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,9,0,1,-16.5718,-55.5957,6.9
2018/05/29 14:40:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,10,0,0.9,-18.0270,-56.7810,29.8
2018/05/29 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,10,0,1,-17.8770,-55.3980,14.1
2018/05/29 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,10,0,1,-19.1650,-56.8060,13.2
2018/05/29 17:06:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,10,0,1,-17.8835,-55.3924,5.1
2018/05/31 14:25:00,TERRA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,15,0,1,-16.4190,-56.7340,16.6
2018/06/07 05:06:00,NPP-375,Brasil,MATO GROSSO,NOSSA SENHORA DO LIVRAMENTO,Pantanal,16,0,0.9,-15.9287,-56.1697,1.3
2018/06/19 17:12:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,0.7,-19.1103,-56.1501,5
2018/06/20 04:18:00,NPP-375,Brasil,MATO GROSSO DO SUL,COXIM,Pantanal,7,0,1,-17.9629,-55.1226,2
2018/06/20 04:18:00,NPP-375,Brasil,MATO GROSSO DO SUL,COXIM,Pantanal,7,0,1,-17.9676,-55.1237,2
2018/06/20 16:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,7,0,1,-16.4261,-56.7314,9.4
2018/06/21 16:30:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,13,0,1,-16.4203,-55.6188,3.1
2018/06/22 05:24:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,9,0,1,-16.4704,-58.1578,1
2018/06/23 17:36:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,11,0,1,-16.4796,-58.2246,5
2018/06/25 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,12,0,1,-16.4520,-56.4210,11.4
2018/06/25 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,12,0,1,-16.4540,-56.4380,11.8
2018/06/26 17:50:00,AQUA_M-T,Brasil,MATO GROSSO,NOSSA SENHORA DO LIVRAMENTO,Pantanal,14,0,1,-16.2050,-56.0700,12.2
2018/06/27 20:18:44,GOES-16,Brasil,MATO GROSSO,CACERES,Pantanal,16,0,1,-16.1800,-58.2700,
2018/06/27 05:30:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,18,0,1,-16.2256,-58.5902,1
2018/06/28 05:12:00,NPP-375,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,14,0,0.9,-16.2174,-55.8056,0.9
2018/06/28 17:42:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,18,0,1,-17.2114,-56.2825,34.3
2018/06/29 13:55:00,TERRA_M-T,Brasil,MATO GROSSO,ITIQUIRA,Pantanal,25,0,0.9,-17.5070,-55.1210,15.3
2018/06/29 13:55:00,TERRA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,18,0,1,-16.3810,-56.0940,10.5
2018/06/29 13:55:00,TERRA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,17,0,1,-17.2150,-56.3090,9.4
2018/06/29 13:55:00,TERRA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,17,0,1,-17.2250,-56.3100,18.3
2018/06/29 13:55:00,TERRA_M-T,Brasil,MATO GROSSO,ITIQUIRA,Pantanal,23,0,1,-17.5050,-55.1300,18.2
2018/07/03 17:48:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,20,0,1,-19.2651,-55.5731,6.6
2018/07/03 17:48:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,20,0,1,-19.2688,-55.5669,17.2
2018/07/04 17:30:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,21,0,1,-19.2683,-55.5620,1.8
2018/07/04 17:30:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,15,0,1,-19.3261,-56.4687,10.3
2018/07/04 17:30:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,6,0,1,-19.7431,-55.6762,3.6
2018/07/05 04:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,22,0,1,-19.2664,-55.5617,1.1
2018/07/05 04:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,22,0,1,-19.2793,-55.5733,1.2
2018/07/05 04:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,22,0,1,-19.2799,-55.5720,1.2
2018/07/05 02:25:00,TERRA_M-M,Brasil,MATO GROSSO,POCONE,Pantanal,22,0,1,-16.3080,-56.6740,4.7
2018/07/05 02:25:00,TERRA_M-M,Brasil,MATO GROSSO,POCONE,Pantanal,22,0,0.9,-16.3170,-56.6730,4.9
2018/07/06 16:54:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,8,0,1,-18.5845,-56.5909,5
2018/07/06 16:54:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,24,0,1,-16.5279,-55.7458,12.8
2018/07/06 19:18:29,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,8,0,1,-18.5900,-56.5900,
2018/07/06 19:18:29,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,8,0,1,-18.5700,-56.6000,
2018/07/06 19:58:16,NOAA-19,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,25,0,1,-16.5837,-55.6741,
2018/07/06 19:58:16,NOAA-19,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,25,0,1,-16.5825,-55.6666,
2018/07/06 19:57:45,NOAA-19,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,8,0,1,-18.5901,-56.6242,
2018/07/06 19:57:45,NOAA-19,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,8,0,1,-18.5889,-56.6162,
2018/07/06 19:57:45,NOAA-19,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,8,0,1,-18.5877,-56.6083,
2018/07/10 17:18:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,12,0,1,-19.2229,-56.4964,3
2018/07/10 17:18:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,27,0,0.7,-19.2366,-55.3915,5.1
2018/07/11 17:00:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,18,0,1,-18.1291,-55.5966,10.8
2018/07/11 17:00:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,28,0,1,-18.5911,-55.2976,2.3
2018/07/11 17:00:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,28,0,1,-18.5919,-55.3002,4.2
2018/07/14 05:12:00,NPP-375,Brasil,MATO GROSSO,NOSSA SENHORA DO LIVRAMENTO,Pantanal,33,0.1,0.9,-16.0413,-56.1810,0.8
2018/07/15 17:24:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,29,0.4,0.9,-19.0885,-57.7563,7.2
2018/07/15 17:24:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,29,0.4,0.9,-19.0890,-57.7600,7.4
2018/07/15 17:24:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,28,0,1,-19.1752,-55.2706,10.3
2018/07/16 17:06:00,NPP-375,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Pantanal,0,0,1,-16.1827,-59.1139,7.1
2018/07/16 17:06:00,NPP-375,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Pantanal,0,0,1,-16.1865,-59.1091,7.1
2018/07/16 17:06:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,33,0,1,-19.3510,-57.5822,1.5
2018/07/16 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,0,0,0.9,-16.5420,-57.0980,18.2
2018/07/16 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,0,0,1,-16.5430,-57.1070,41.1
2018/07/16 17:06:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,18,0,1,-19.3588,-56.5450,5.8
2018/07/16 22:35:40,NOAA-15,Brasil,MATO GROSSO,POCONE,Pantanal,0,0,0.6,-16.6149,-57.0851,
2018/07/17 05:54:00,NPP-375,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Pantanal,1,0,1,-16.1833,-59.1187,1.5
2018/07/17 05:54:00,NPP-375,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Pantanal,2,0,1,-16.1838,-59.1139,1.5
2018/07/17 16:48:00,NPP-375,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Pantanal,2,0,1,-16.1826,-59.1197,8.5
2018/07/17 16:48:00,NPP-375,Brasil,MATO GROSSO,NOSSA SENHORA DO LIVRAMENTO,Pantanal,41,0,1,-15.8508,-56.2193,8.3
2018/07/17 19:30:39,NOAA-19,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,34,0,1,-19.1544,-55.5267,
2018/07/17 19:30:39,NOAA-19,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,34,0,1,-19.1641,-55.5247,
2018/07/18 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,35,0.4,1,-16.1950,-55.8100,8.1
2018/07/18 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,31,0.6,1,-16.2030,-55.8030,9.7
2018/07/20 17:30:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,29,0,1,-18.3844,-55.2233,8
2018/07/20 17:30:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,27,0,1,-18.3888,-55.2271,4.2
2018/07/20 22:03:19,GOES-16,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,37,0,1,-20.1000,-55.6600,
2018/07/20 22:03:19,GOES-16,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,35,0,1,-20.1000,-55.6800,
2018/07/20 20:36:39,NOAA-19,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,37,0,1,-19.1924,-55.5208,
2018/07/20 20:36:39,NOAA-19,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,37,0,1,-19.1886,-55.5030,
2018/07/30 17:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,11,0,1,-16.3090,-56.2773,5.6
2018/08/10 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.8810,-57.2200,14.2
2018/08/12 14:20:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,3,0,1,-19.4400,-55.4000,16.6
2018/08/13 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,5,0,0,-19.7724,-56.0671,3.7
2018/08/19 00:14:53,NOAA-18D,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Pantanal,2,7.6,1,-16.2155,-59.1381,
2018/08/19 00:14:53,NOAA-18D,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Pantanal,2,7.2,1,-16.2142,-59.1304,
2018/08/19 16:24:00,NPP-375,Brasil,MATO GROSSO,NOSSA SENHORA DO LIVRAMENTO,Pantanal,50,0.1,1,-15.8542,-56.2279,6.5
2018/08/20 17:48:00,NPP-375,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Pantanal,0,0.3,0.8,-16.1832,-59.1248,11.9
2018/08/22 17:12:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,2.7,1,-17.5624,-55.9416,4.4
2018/08/24 19:48:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,1,0,-18.7200,-57.0600,
2018/08/25 05:24:00,NPP-375,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Pantanal,6,0,0.9,-16.1884,-59.1209,0.5
2018/08/25 05:24:00,NPP-375,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Pantanal,6,0,1,-16.1890,-59.1325,1.6
2018/08/25 05:24:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,10,0,1,-16.3173,-58.3008,30.4
2018/08/25 07:47:09,NOAA-19D,Brasil,MATO GROSSO,CACERES,Pantanal,10,0,1,-16.3492,-58.2936,
2018/08/25 05:33:43,GOES-16,Brasil,MATO GROSSO,CACERES,Pantanal,10,0,1,-16.3200,-58.3000,
2018/08/25 05:18:42,GOES-16,Brasil,MATO GROSSO,CACERES,Pantanal,10,0,1,-16.3200,-58.3000,
2018/08/25 05:18:42,GOES-16,Brasil,MATO GROSSO,CACERES,Pantanal,10,0,1,-16.3000,-58.3000,
2018/08/27 04:48:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,6,0.2,1,-16.0264,-58.3124,2.1
2018/08/27 04:48:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,6,0.2,1,-16.0270,-58.3088,2.1
2018/08/27 04:48:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,6,0.1,1,-16.0277,-58.3052,4.7
2018/08/27 00:20:49,NOAA-18D,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,0,-20.3012,-57.3102,
2018/08/28 17:00:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,4,0,0.7,-19.3379,-55.9904,5
2018/08/28 17:05:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,6,0,0,-20.3460,-57.3330,101.8
2018/08/28 17:05:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,6,0,0,-20.3570,-57.3090,58.8
2018/08/29 00:33:43,GOES-16,Brasil,MATO GROSSO,CACERES,Pantanal,14,0,1,-16.3200,-58.3000,
2018/08/29 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0.1,-19.8730,-57.3700,26.2
2018/08/29 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,7,0,0.1,-20.0520,-57.4480,8.4
2018/08/29 16:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,1,-17.7247,-55.7998,3.9
2018/08/29 16:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,0,0.9,-18.0692,-56.4788,5.1
2018/08/29 16:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,0,0.9,-18.0696,-56.4827,5.1
2018/08/31 05:18:42,GOES-16,Brasil,MATO GROSSO,CACERES,Pantanal,8,0,1,-16.3000,-58.3000,
2018/08/31 05:03:43,GOES-16,Brasil,MATO GROSSO,CACERES,Pantanal,8,0,1,-16.3200,-58.3000,
2018/08/31 05:03:43,GOES-16,Brasil,MATO GROSSO,CACERES,Pantanal,8,0,1,-16.3000,-58.3000,
2018/09/01 04:54:00,NPP-375,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Pantanal,12,1.8,1,-16.1992,-59.1359,2.9
2018/09/01 04:54:00,NPP-375,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Pantanal,12,1.8,1,-16.2000,-59.1310,2.9
2018/09/01 17:24:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,23,0,1,-16.3044,-56.0082,4.4
2018/09/01 17:24:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,9,0,1,-17.1312,-56.2011,12
2018/09/01 17:24:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,9,0,1,-17.1318,-56.2048,12
2018/09/01 17:24:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,8,0,1,-17.1443,-56.2180,42.6
2018/09/03 18:10:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,0,0,0,-17.0640,-58.1710,22.9
2018/09/03 16:48:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.1,-18.2624,-56.1729,10.4
2018/09/03 16:48:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.1,-18.3683,-56.1281,10.4
2018/09/03 16:48:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,1,-18.5499,-55.4135,8.3
2018/09/03 16:48:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,1,-18.5502,-55.4158,7.7
2018/09/03 20:33:37,GOES-16,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,4,0,0.8,-17.1100,-56.2100,
2018/09/04 14:25:00,TERRA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,2,0,0,-17.0880,-58.1850,11
