datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2021/01/09 18:18:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0,-18.6514,-57.2441,11.7
2021/01/09 18:18:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0,-18.6383,-57.2436,24.7
2021/01/09 18:18:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0,-18.6414,-57.2571,16
2021/01/09 18:18:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0,-18.6498,-57.2374,11.7
2021/01/09 18:18:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0,-18.6429,-57.2391,11.7
2021/01/09 17:30:00,NOAA-20,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,2,0.3,0,-17.0136,-55.3998,3.3
2021/01/09 17:30:00,NOAA-20,Brasil,MATO GROSSO,CACERES,Pantanal,0,2.7,-999,-17.4464,-57.9907,6.6
2021/01/09 17:30:00,NOAA-20,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0,-18.6579,-57.2593,10.6
2021/01/09 17:30:00,NOAA-20,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0,-18.6515,-57.2409,9
2021/01/09 19:43:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.6,0,-18.6300,-57.2500,
2021/01/09 19:43:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.8,0,-18.6300,-57.2300,
2021/01/09 20:03:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.6,0,-18.6500,-57.2500,
2021/01/09 20:03:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0,-18.6500,-57.2700,
2021/01/09 20:03:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.6,0,-18.6300,-57.2500,
2021/01/09 20:03:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.8,0,-18.6300,-57.2300,
2021/01/09 19:53:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.6,0,-18.6300,-57.2500,
2021/01/09 19:53:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.8,0,-18.6300,-57.2300,
2021/01/09 16:36:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,1,1.8,0,-17.1314,-55.7717,2.4
2021/01/09 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.6,0,-18.6369,-57.2502,11.4
2021/01/09 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0,-18.6501,-57.2626,5.7
2021/01/09 18:18:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0,-18.6499,-57.2621,6.2
2021/01/09 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0,-18.6437,-57.2587,15.8
2021/01/09 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0,-18.6548,-57.2484,6.2
2021/01/09 20:33:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.8,0,-18.6300,-57.2300,
2021/01/09 18:18:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.6,0,-18.6467,-57.2486,16
2021/01/09 18:18:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.8,0,-18.6408,-57.2610,10.8
2021/01/09 18:18:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.6,0,-18.6399,-57.2504,16
2021/01/09 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.6,0,-18.6428,-57.2496,11.4
2021/01/09 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0,-18.6557,-57.2575,5.7
2021/01/09 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0,-18.6373,-57.2547,11.4
2021/01/09 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0,-18.6479,-57.2399,8.1
2021/01/09 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,0,0.7,0.2,-20.3182,-55.9296,3.5
2021/01/09 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.6,0,-18.6488,-57.2490,6.2
2021/01/09 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0,-18.6561,-57.2620,5.7
2021/01/09 16:36:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,1,0.5,0,-17.3527,-58.1333,8
2021/01/09 16:36:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,1,0.5,0,-17.3465,-58.1339,8
2021/01/09 20:23:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.8,0,-18.6300,-57.2300,
2021/01/09 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0,-18.6424,-57.2450,33
2021/01/09 16:36:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,20.3,0,-16.3249,-56.2986,4
2021/01/09 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0,-18.6584,-57.2582,4.4
2021/01/09 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.8,0,-18.6442,-57.2632,15.8
2021/01/09 16:36:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,1,1.7,0,-17.1311,-55.7683,2.4
2021/01/09 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.6,0,-18.6484,-57.2444,8.1
2021/01/09 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.6,0,-18.6493,-57.2535,6.2
2021/01/09 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.6,0,-18.6497,-57.2581,5.7
2021/01/09 19:33:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.6,0,-18.6300,-57.2500,
2021/01/09 18:53:36,GOES-16,Brasil,MATO GROSSO,POCONE,Pantanal,0,2.6,0,-17.3500,-57.2100,
2021/01/09 18:53:36,GOES-16,Brasil,MATO GROSSO,POCONE,Pantanal,0,2.5,0,-17.3300,-57.2100,
2021/01/09 18:53:36,GOES-16,Brasil,MATO GROSSO,POCONE,Pantanal,0,2.4,0,-17.3100,-57.2100,
2021/01/09 18:18:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.6,0,-18.6530,-57.2508,8.2
2021/01/09 18:18:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0,-18.6546,-57.2576,8.2
2021/01/09 16:36:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0,-18.6433,-57.2541,11.4
2021/01/09 16:36:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,1,1.6,0,-17.1307,-55.7649,3.2
2021/01/09 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0,-18.6600,-57.2550,59.7
2021/01/09 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,3.8,0,-18.2520,-56.4770,23.4
2021/01/09 16:36:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,20.7,0,-16.3354,-56.2938,7.6
2021/01/09 17:50:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,0,2.1,0,-17.4150,-58.1110,25.2
2021/01/09 17:50:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,0,4.4,0,-17.7000,-57.6610,22.6
2021/01/09 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.8,0,-18.6390,-57.2590,28.7
2021/01/09 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0,-18.6360,-57.2460,15
2021/01/09 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.6,0,-18.6490,-57.2570,95.4
2021/01/09 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0,-18.6470,-57.2440,80.5
2021/01/09 18:43:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.8,0,-18.6300,-57.2300,
2021/01/09 18:33:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.6,0,-18.6300,-57.2500,
2021/01/09 18:33:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.8,0,-18.6300,-57.2300,
2021/01/09 18:33:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.6,0,-18.6500,-57.2500,
2021/01/09 18:23:36,GOES-16,Brasil,MATO GROSSO,CACERES,Pantanal,1,0.7,-999,-17.3600,-58.1300,
2021/01/09 18:23:36,GOES-16,Brasil,MATO GROSSO,CACERES,Pantanal,1,1.3,-999,-17.3800,-58.1200,
2021/01/09 18:23:36,GOES-16,Brasil,MATO GROSSO,CACERES,Pantanal,1,0.6,-999,-17.3400,-58.1100,
2021/01/09 18:23:36,GOES-16,Brasil,MATO GROSSO,CACERES,Pantanal,1,0.8,-999,-17.3600,-58.1100,
2021/01/09 05:00:00,NOAA-20,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0,-18.6471,-57.2562,5.3
2021/01/09 05:00:00,NOAA-20,Brasil,MATO GROSSO,CACERES,Pantanal,1,1.3,0,-16.1316,-58.3733,2.2
2021/01/09 05:00:00,NOAA-20,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.6,0,-18.6443,-57.2519,5
2021/01/09 05:00:00,NOAA-20,Brasil,MATO GROSSO,CACERES,Pantanal,1,1.2,0.1,-16.1322,-58.3702,1.7
2021/01/09 05:00:00,NOAA-20,Brasil,MATO GROSSO,CACERES,Pantanal,2,0.1,0.1,-15.9309,-57.8479,0.9
2021/01/09 05:00:00,NOAA-20,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0,-18.6537,-57.2573,1
2021/01/09 05:00:00,NOAA-20,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.6,0,-18.6498,-57.2604,1.5
2021/01/09 05:00:00,NOAA-20,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.6,0,-18.6482,-57.2489,1.9
2021/01/09 05:00:00,NOAA-20,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0,-18.6455,-57.2447,5.6
2021/01/09 05:00:00,NOAA-20,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.6,0,-18.6449,-57.2483,5.6
2021/01/09 05:00:00,NOAA-20,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0,-18.6492,-57.2640,1.5
2021/01/09 05:00:00,NOAA-20,Brasil,MATO GROSSO,CACERES,Pantanal,2,0.1,0.1,-15.9315,-57.8441,0.9
2021/01/09 05:00:00,NOAA-20,Brasil,MATO GROSSO,CACERES,Pantanal,1,1.3,0,-16.1316,-58.3741,1.8
2021/01/09 05:00:00,NOAA-20,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.6,0,-18.6416,-57.2477,5.6
2021/01/09 05:00:00,NOAA-20,Brasil,MATO GROSSO,CACERES,Pantanal,1,1.2,0,-16.1356,-58.3701,2.3
2021/01/09 05:00:00,NOAA-20,Brasil,MATO GROSSO,CACERES,Pantanal,0,3.3,0,-16.2709,-58.4650,0.7
2021/01/09 05:00:00,NOAA-20,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.6,0,-18.6477,-57.2525,5.3
2021/01/09 05:00:00,NOAA-20,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0,-18.6465,-57.2598,1.5
2021/01/09 05:00:00,NOAA-20,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.6,0,-18.6488,-57.2453,1.9
2021/01/09 05:00:00,NOAA-20,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.6,0,-18.6510,-57.2531,5.3
2021/01/09 04:06:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0,-18.6436,-57.2611,5.5
2021/01/09 04:06:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0,-18.6449,-57.2555,4.5
2021/01/09 04:06:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.6,0,-18.6462,-57.2498,4.5
2021/01/09 04:06:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.6,0,-18.6505,-57.2568,4.3
2021/01/09 04:06:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.6,0,-18.6513,-57.2571,2.7
2021/01/09 04:06:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.6,0,-18.6519,-57.2512,1.8
2021/01/09 05:00:00,NOAA-20,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0,-18.6432,-57.2592,9.7
2021/01/09 05:00:00,NOAA-20,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Pantanal,1,0.9,0.1,-16.1982,-59.0673,0.8
2021/01/09 02:30:00,TERRA_M-M,Brasil,MATO GROSSO,CACERES,Pantanal,1,1.2,0,-16.1360,-58.3700,3.6
2021/01/09 02:30:00,TERRA_M-M,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0,-18.6420,-57.2570,11.7
2021/01/09 02:30:00,TERRA_M-M,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.6,0,-18.6500,-57.2460,7.3
2021/01/09 02:30:00,TERRA_M-M,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.6,0,-18.6510,-57.2560,16.5
2021/01/09 02:30:00,TERRA_M-M,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0,-18.6520,-57.2650,7.9
2021/01/10 16:53:44,GOES-16,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Pantanal,2,7.3,0.2,-16.1300,-58.9900,
2021/01/10 04:42:00,NOAA-20,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,6.6,0,-18.6321,-57.2461,0.8
2021/01/10 04:42:00,NOAA-20,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,6.6,0,-18.6324,-57.2500,1.9
2021/01/10 04:42:00,NOAA-20,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,6.6,0,-18.6334,-57.2447,2.1
2021/01/10 04:42:00,NOAA-20,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,6.4,0,-18.6341,-57.2575,4.1
2021/01/10 04:42:00,NOAA-20,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,6.3,0,-18.6344,-57.2614,1.6
2021/01/10 04:42:00,NOAA-20,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,6.5,0,-18.6350,-57.2522,2.7
2021/01/10 04:42:00,NOAA-20,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,6.4,0,-18.6354,-57.2561,1.9
2021/01/10 04:42:00,NOAA-20,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,6.1,0,-18.6527,-57.2668,3.7
2021/01/10 04:42:00,NOAA-20,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,6.1,0,-18.6566,-57.2676,0.7
2021/01/10 05:30:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,6.3,0,-18.6333,-57.2609,2.7
2021/01/10 05:30:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,6.4,0,-18.6342,-57.2568,2.3
2021/01/10 05:30:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,6.6,0,-18.6346,-57.2503,3.5
2021/01/10 05:30:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,6.6,0,-18.6348,-57.2515,2.3
2021/01/10 05:30:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,6.6,0,-18.6352,-57.2450,3.5
2021/01/10 05:30:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,6,0,-18.6520,-57.2699,3.5
2021/01/10 05:30:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,6,-999,-18.6568,-57.2705,3
2021/01/10 16:53:45,GOES-16,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Pantanal,0,4.4,0.3,-15.9600,-58.8600,
2021/01/10 16:53:45,GOES-16,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Pantanal,0,4.8,0.3,-15.9800,-58.8800,
2021/01/10 05:30:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,6.6,0,-18.6354,-57.2462,3.4
2021/01/10 05:30:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,6.7,0,-18.6359,-57.2397,2
2021/01/10 05:30:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,6.7,0,-18.6360,-57.2409,3.4
2021/01/10 05:30:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,6.7,0,-18.6365,-57.2344,2
2021/01/10 05:30:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,6.7,0,-18.6366,-57.2356,1.5
2021/01/10 04:42:00,NOAA-20,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,6.6,0,-18.6311,-57.2514,0.8
2021/01/11 20:33:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6300,-57.2700,
2021/01/11 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6471,-57.2535,7.6
2021/01/11 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6364,-57.2627,14.3
2021/01/11 16:54:00,NOAA-20,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6354,-57.2679,5.8
2021/01/11 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6610,-57.2650,14.2
2021/01/11 19:33:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6300,-57.2500,
2021/01/11 21:53:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6300,-57.2500,
2021/01/11 21:03:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6300,-57.2500,
2021/01/11 22:12:41,NOAA-19,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,-999,-18.6016,-57.2780,
2021/01/11 22:12:41,NOAA-19,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6002,-57.2678,
2021/01/11 22:12:41,NOAA-19,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,-999,-18.6044,-57.2983,
2021/01/11 22:12:41,NOAA-19,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,-999,-18.6030,-57.2881,
2021/01/11 20:43:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6300,-57.2500,
2021/01/11 20:33:22,GOES-16,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,0,0,0.2,-19.6000,-56.7700,
2021/01/11 20:33:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6300,-57.2500,
2021/01/11 20:13:23,GOES-16,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,0,0,0.2,-19.6000,-56.7700,
2021/01/11 19:03:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6300,-57.2500,
2021/01/11 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6510,-57.2528,12.6
2021/01/11 20:53:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6300,-57.2700,
2021/01/11 20:03:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6500,-57.2500,
2021/01/11 20:03:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6300,-57.2700,
2021/01/11 20:03:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6300,-57.2500,
2021/01/11 20:13:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6300,-57.2700,
2021/01/11 20:13:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6300,-57.2500,
2021/01/11 20:23:23,GOES-16,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,0,0,0.2,-19.6000,-56.7700,
2021/01/11 20:23:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6300,-57.2500,
2021/01/11 19:53:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6300,-57.2500,
2021/01/11 21:13:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6300,-57.2500,
2021/01/11 21:13:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6300,-57.2700,
2021/01/11 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6472,-57.2553,4.2
2021/01/11 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6567,-57.2641,10.5
2021/01/11 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6406,-57.2407,4.1
2021/01/11 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6433,-57.2561,4.1
2021/01/11 20:53:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6300,-57.2500,
2021/01/11 21:23:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6300,-57.2500,
2021/01/11 19:43:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6300,-57.2500,
2021/01/11 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6511,-57.2546,4.2
2021/01/11 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6403,-57.2620,7.3
2021/01/11 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6529,-57.2648,4.7
2021/01/11 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6502,-57.2494,4.2
2021/01/11 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6538,-57.2681,8.7
2021/01/11 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6538,-57.2700,8.7
2021/01/11 21:43:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6300,-57.2500,
2021/01/11 17:42:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,0,0,-999,-17.4390,-57.9901,7
2021/01/11 19:33:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6300,-57.2700,
2021/01/11 19:13:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6300,-57.2500,
2021/01/11 19:23:28,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6300,-57.2500,
2021/01/11 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6481,-57.2605,4.7
2021/01/11 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.4,-19.5690,-56.7945,14.9
2021/01/11 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6577,-57.2674,8.7
2021/01/11 16:54:00,NOAA-20,Brasil,MATO GROSSO,CACERES,Pantanal,0,0.4,0,-16.4288,-58.3310,1.8
2021/01/11 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6355,-57.2576,20.1
2021/01/11 17:42:00,NPP-375,Brasil,MATO GROSSO,NOSSA SENHORA DO LIVRAMENTO,Pantanal,0,0.1,0,-16.0899,-56.0748,0.7
2021/01/11 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-17.7685,-57.6208,10.6
2021/01/11 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6415,-57.2458,4.1
2021/01/11 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6462,-57.2484,5.2
2021/01/11 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6373,-57.2678,14.3
2021/01/11 17:42:00,NPP-375,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Pantanal,0,0.6,0.5,-16.2714,-58.8792,2.8
2021/01/11 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6367,-57.2414,4.1
2021/01/11 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6432,-57.2543,7.6
2021/01/11 17:42:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0,-18.6376,-57.2466,4.1
2021/01/11 17:42:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,0,0.4,0.1,-16.4259,-58.3330,5.3
